Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,CleanedReview
567713,B005K4Q68Q,A19N2TU4D31BT6,Lee Strain,0,0,4,1327449600,Peppermint is our favorite,"All three tastes rich and chocolaty, not chalky at all. We were surprised how good they are, better than any other K-cup cocoa we've tried.",three taste rich chocolaty chalky surprised good better kcup cocoa weve tried
567714,B005K4Q68Q,A2CTJIFF789PIO,Boyer80,0,0,1,1327363200,Horrible,"Just plain nasty!!! This item tasted like cardboard, very watered down and no flavor to it at all.  Very disappointed",plain nasty item tasted like cardboard watered flavor disappointed
567715,B005K4Q68Q,A1INQFWF0KH8LS,"jro2020 ""James to you""",0,0,5,1327363200,Best K cup hot cocoa,"This brand is by far the best K cup hot cocoa not that that says much, but it is thicker and less disgusting than the rest.",brand far best k cup hot cocoa say much thicker less disgusting rest
567716,B005K4Q68Q,A3N4FFGX8CCHL,"M. Miles ""smilesonemillion""",0,0,2,1327276800,Not good,"Thin, runny, and the fake milk powder used to add ""creaminess"" has an off flavor. Better off eating your ceramic mug.",thin runny fake milk powder used add creaminess flavor better eating ceramic mug
567717,B005K4Q68Q,A1CYKFUPE5ZGBA,"Mike G ""Mike G""",0,0,5,1327190400,Great Tasting! Great Value,You can't beat this deal! 3 Boxes of 16 K-Cups for little more then $20. No other store can even match that price for Hot Chocolate K-Cups. Your normally going to be paying around $12-$16 for 16 K-cups alone. This package give you 48 K-Cups for a great price.<br /><br />The Hot Chocolate itself is great tasting and can be used on mostly all settings for the B70 except for the travel mug. Low in calories and great tasting. Defiantly a must have if you own a Keurig brewing system!,cant beat deal box kcups little store even match price hot chocolate kcups normally going paying around kcups alone package give kcups great pricethe hot chocolate great tasting used mostly setting b except travel mug low calorie great tasting defiantly must keurig brewing system
567718,B005K4Q68Q,A2BBFUVBU808RI,Jennifer Bowens,0,0,4,1327190400,Tasty,Not too sweet.  The best K-cup hot chocolate I've tried thus far. The kids loved drinking and making the hot chocolate.,sweet best kcup hot chocolate ive tried thus far kid loved drinking making hot chocolate
567719,B005K4Q68Q,AW4RC5QJTVF7N,Kathleen F Celli,0,0,5,1327104000,Best Hot Cocoa,"Grove Square is the best k-cup hot cocoa I've tried.  And I've tried a number of the other brands.  This tastes like ""real"" cocoa used to taste. And if you add a little milk it's even better. It's so hot from the Keurig that the milk helps cool it down anyway. If your looking for a real chocolate-ly flavor give this a try.",grove square best kcup hot cocoa ive tried ive tried number brand taste like real cocoa used taste add little milk even better hot keurig milk help cool anyway looking real chocolately flavor give try
567720,B005K4Q68Q,AS4S1YINFKPRP,Just Me,0,0,1,1327017600,Really Awful,"I don't expect great hot chocolate from a k-cup, but it should at least taste like there's some cocoa in it. I can't believe how bad this stuff tastes. I tried it 3 times, and then threw the rest away.",dont expect great hot chocolate kcup least taste like there cocoa cant believe bad stuff taste tried time threw rest away
567721,B005K4Q68Q,AV2MMKAUI8QBC,MFowles,0,0,5,1327017600,Best Hot Chocolate for K-Cups,"Best hot chocolate available for K-cups. Best taste, after taste. Great in any size when brewed. Highly recommend over any other company.",best hot chocolate available kcups best taste taste great size brewed highly recommend company
567722,B005K4Q68Q,A1H4IVXNXWWBLV,chileheadcraig,0,0,4,1327017600,Good flavor and wont break the bank,"Of the few Hot Cocoa flavors we've tried, this is the best so far.  It has the richest flavor and I dont notice the artificial taste that others have commented on.  Its also very affordable compared to other k-cups right now.  I thought that the k-cup making process must have gotten more expensive over the last year, but now I know they are truely sticking it to us since these are still reasonable priced.",hot cocoa flavor weve tried best far richest flavor dont notice artificial taste others commented also affordable compared kcups right thought kcup making process must gotten expensive last year know truely sticking u since still reasonable priced
567723,B005K4Q68Q,A2JNQP8PTHOTDF,S. Saylor,0,0,5,1327017600,FAVORITE HOT COCOA!,"This is the absolute best hot cocoa for the Keurig Brewers. All of the other Hot Cocoa's that we have tried we had to ""doctor"" to make them taste good. We had to add more cocoa and more sugar. I was pretty much making my own cocoa, which defeated the purpose of the brewer. But the Grove Square Hot Cocoa does not need any help. In my opinion, It has just the right amount of flavor!!",absolute best hot cocoa keurig brewer hot cocoa tried doctor make taste good add cocoa sugar pretty much making cocoa defeated purpose brewer grove square hot cocoa need help opinion right amount flavor
567724,B005K4Q68Q,ADNABCDGM22PU,Tammy,0,0,5,1327017600,Yummy,"Oh so good. The first cup I had was on the medium setting. It was too sweet. So I had my second on the larger setting and it was perfect! This is a creamy hot chocolate. Add a little milk and and whipped cream, and your set!!!!",oh good first cup medium setting sweet second larger setting perfect creamy hot chocolate add little milk whipped cream set
567725,B005K4Q68Q,A3V5HUXNQR5GOO,K cup lover,0,0,5,1327017600,Yummy hot chocolate,"I was quite pleased with e flavor of this product. A good, strong, yet not overpowering flavor.  Rich chocolate flavor. VERY pleasing. I highly recomend this product!",quite pleased e flavor product good strong yet overpowering flavor rich chocolate flavor pleasing highly recomend product
567726,B005K4Q68Q,A1ZB1DWIQ584HK,"Gloria ""tapp4010""",0,0,5,1326931200,Pretty good hot chocolate,"I'm giving this product 5 stars because I think it is great considering that it is made with water.  The hot chocolate is best if you shake the cup and then brew using the smallest possible cup size.  If you want a large cup of hot chocolate, use 2 k-cups.  It is fairly low in calories, most likely because artificial sweeteners are necessary to get all the ingredients into the little k-cup.",im giving product star think great considering made water hot chocolate best shake cup brew using smallest possible cup size want large cup hot chocolate use kcups fairly low calorie likely artificial sweetener necessary get ingredient little kcup
567727,B005K4Q68Q,A3KXF5G0KNUZWF,A. Hardeman,0,0,2,1326844800,Should have listened to other bad reviews :(,I wish I had listened to the other bad reviews.  The artificial sweetener taste is awful.  I gave two stars only because my husband doesn't seem to mind.  I can't drink this- even if they were a bargain.,wish listened bad review artificial sweetener taste awful gave two star husband doesnt seem mind cant drink even bargain
567728,B005K4Q68Q,A3USZ8ELDN90TW,M. Fell,0,0,4,1326758400,Good Buy,"Better than expected, but the peppermint flavor lacks a mint smell or taste. This is a good purchase for the price.",better expected peppermint flavor lack mint smell taste good purchase price
567729,B005K4Q68Q,A24STD27S7AQVE,Gail in NY,0,0,1,1326758400,Tastes like a diet product,"I looked forward to a delicious hot cocoa, but was very disappointed with the flavor. It has an awful aftertaste, like the taste you get after drinking a bad diet soda. Also kind of weak, even on the smallest cup setting.",looked forward delicious hot cocoa disappointed flavor awful aftertaste like taste get drinking bad diet soda also kind weak even smallest cup setting
567730,B005K4Q68Q,A3BSPXD2A2UQ2T,Simply Me,0,0,1,1326672000,Not good!,"So bad, I returned it. My children didn't even like it, and they are not difficult to please when it comes to sweet drinks or food.",bad returned child didnt even like difficult please come sweet drink food
567731,B005K4Q68Q,A2G9JJ0EI0JVIA,"Jack E. Stoudenmire Jr. ""Ravenous reader""",0,0,5,1326672000,Chocolate heaven!,"KCups are a godsend; among KCups, these are near the top.<br /><br />The Keurig brewer is a blessing, hot beverages in seconds, mostly coffee; but there are greater and lesses among the coffees, and so, it seems, among the hot cocoas.<br /><br />This is so rich and vibrant, it announces itself from two rooms away.  Silky, smooth, bursting with all the things chocolate is supposed to deliver, it's a must-have in this household.",kcups godsend among kcups near topthe keurig brewer blessing hot beverage second mostly coffee greater lesses among coffee seems among hot cocoasthis rich vibrant announces two room away silky smooth bursting thing chocolate supposed deliver musthave household
567732,B005K4Q68Q,A1WLPEM7Z6LM35,"Gabriela C. Zakak ""Gab""",0,0,5,1326672000,Awesome!,"This is the best hot cocoa I have tried for the Keurig.... Rich, chocolate flavor (I used the 6oz setting) and it is not watery.  If you like hot cocoa, and the convenience of a K-cup, this is the one to get!",best hot cocoa tried keurig rich chocolate flavor used oz setting watery like hot cocoa convenience kcup one get
